id,genres,popularity,budget,original_language,revenue,runtime,original_title,rating
243,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}]",8.524956,30000000.0,en,47126295.0,113.0,High Fidelity,2.504158004158004
244,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",8.73274,672000.0,en,10000000.0,100.0,King Kong,2.3550488599348536
245,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",10.956665,27000000.0,en,129000000.0,101.0,About a Boy,2.9569288389513106
248,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2.649605,2900000.0,en,5000000.0,136.0,Pocketful of Miracles,3.0132389162561575
251,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",11.945397,22000000.0,en,505000000.0,127.0,Ghost,3.0348258706467663
252,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",12.416635,3000000.0,en,4000000.0,100.0,Willy Wonka & the Chocolate Factory,3.2108323413606814
253,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",9.773768,7000000.0,en,161777836.0,121.0,Live and Let Die,3.5019296811120197
254,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",19.761164,207000000.0,en,550000000.0,187.0,King Kong,2.88366718027735
257,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",12.369935,50000000.0,en,42093706.0,130.0,Oliver Twist,3.408255726151523
261,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11.794846,3000000.0,en,17570324.0,108.0,Cat on a Hot Tin Roof,3.597093071961129
266,"[{'id': 18, 'name': 'Drama'}]",7.543337,900000.0,fr,528428.0,103.0,Le Mépris,3.500140189536253
268,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",19.10673,35000000.0,en,411348924.0,126.0,Batman,3.304666666666667
272,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",28.505341,150000000.0,en,374218673.0,140.0,Batman Begins,3.737873357228196
274,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",4.307222,19000000.0,en,272742922.0,119.0,The Silence of the Lambs,2.8463665086887837
275,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",12.61469,7000000.0,en,60611975.0,98.0,Fargo,2.728395061728395
277,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",20.624333,22000000.0,en,95708457.0,121.0,Underworld,3.389824435686134
278,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",51.645403,25000000.0,en,28341469.0,142.0,The Shawshank Redemption,3.0216468590831917
279,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10402, 'name': 'Music'}]",12.677592,18000000.0,en,51973029.0,160.0,Amadeus,3.68848167539267
280,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",22.661695,100000000.0,en,520000000.0,137.0,Terminator 2: Judgment Day,3.7178208505833648
281,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",11.223055,42000000.0,en,7959291.0,145.0,Strange Days,3.6585127201565557
284,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11.994281,3000000.0,en,25000000.0,125.0,The Apartment,2.8
285,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",31.363664,300000000.0,en,961000000.0,169.0,Pirates of the Caribbean: At World's End,2.3693181818181817
287,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",6.924072,7000000.0,en,50888000.0,108.0,Bull Durham,3.2440119760479043
288,"[{'id': 37, 'name': 'Western'}]",16.715935,730000.0,en,8000000.0,85.0,High Noon,3.2486678507992894
289,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",13.916101,878000.0,en,10462500.0,102.0,Casablanca,3.358924858924859
290,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",8.387026,9000000.0,en,6153939.0,116.0,Barton Fink,3.9872484791764156
291,"[{'id': 99, 'name': 'Documentary'}]",2.203949,2600000.0,en,3166000.0,105.0,Riding Giants,2.300423131170663
292,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",2.092791,3000000.0,en,11718595.0,100.0,Dave Chappelle's Block Party,3.4205731439142726
294,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1.553107,350000.0,en,2400000.0,96.0,Desert Hearts,3.173611111111111
296,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",20.818907,200000000.0,en,435000000.0,109.0,Terminator 3: Rise of the Machines,4.169975313136369
297,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",14.026744,90000000.0,en,142940100.0,178.0,Meet Joe Black,3.108058608058608
298,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",12.16276,85000000.0,en,311312624.0,122.0,Ocean's Thirteen,3.5118577075098814
300,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",10.603991,6000000.0,fr,9524340.0,105.0,La science des rêves,3.6615217792543375
302,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",14.481103,7800000.0,en,22441323.0,102.0,Swimming Pool,3.742874469375379
303,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10.135111,2000000.0,en,24464742.0,102.0,Notorious,3.040473145780051
306,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",11.787784,50000000.0,en,119208989.0,104.0,Beverly Hills Cop III,4.05944683908046
308,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",6.589304,10000000.0,en,45742101.0,105.0,Broken Flowers,3.900405131667792
310,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",15.947524,80000000.0,en,484572835.0,101.0,Bruce Almighty,2.7735849056603774
313,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",11.556057,12000000.0,en,1381665.0,112.0,Snow Cake,3.0617937853107344
314,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",13.340272,100000000.0,en,82102379.0,104.0,Catwoman,3.850407450523865
319,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",17.189328,12500000.0,en,12281551.0,120.0,True Romance,3.754095331937431
320,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",11.424974,46000000.0,en,113714830.0,118.0,Insomnia,3.246987951807229
321,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2.873356,4361898.0,en,3031801.0,92.0,Mambo Italiano,3.761458333333333
322,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",12.602438,25000000.0,en,156822020.0,138.0,Mystic River,3.6868589743589744
326,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",7.418574,33000000.0,en,62022014.0,105.0,Snakes on a Plane,4.08520027155465
327,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",8.134524,12000000.0,ja,15250000.0,114.0,Brother,2.8079533277771165
329,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",8.863776,63000000.0,en,920100000.0,127.0,Jurassic Park,3.3444071212630164
330,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",0.788123,73000000.0,en,229074524.0,129.0,The Lost World: Jurassic Park,2.811367895065584
331,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",0.648867,93000000.0,en,368780809.0,92.0,Jurassic Park III,3.2881944444444446
334,"[{'id': 18, 'name': 'Drama'}]",9.091636,37000000.0,en,48451803.0,188.0,Magnolia,3.81377245508982
335,"[{'id': 37, 'name': 'Western'}]",15.589351,5000000.0,it,5321508.0,175.0,C'era una volta il West,3.262135922330097
338,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10.605595,4800000.0,de,79384880.0,121.0,"Good bye, Lenin!",2.990992835209826
339,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",8.291886,3500000.0,en,2015810.0,129.0,Night on Earth,3.5089935090326114
340,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",7.738924,7000000.0,en,2697930.0,106.0,Everything is Illuminated,3.3748348745046237
345,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",13.268484,65000000.0,en,162091208.0,159.0,Eyes Wide Shut,3.623891919536311
346,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",15.01777,2000000.0,ja,271841.0,207.0,七人の侍,3.4276485788113695
348,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",23.37742,11000000.0,en,104931801.0,117.0,Alien,3.6826607226654153
350,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",13.102384,35000000.0,en,326551094.0,109.0,The Devil Wears Prada,3.465260841115936
364,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",15.001681,80000000.0,en,280000000.0,126.0,Batman Returns,3.8046486987616714
377,"[{'id': 27, 'name': 'Horror'}]",13.694713,1800000.0,en,25504513.0,91.0,A Nightmare on Elm Street,3.4874077814860356
378,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",14.011415,6000000.0,en,29180280.0,94.0,Raising Arizona,3.1256239600665556
379,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",7.495853,14000000.0,en,5080409.0,115.0,Miller's Crossing,2.716184701492537
380,"[{'id': 18, 'name': 'Drama'}]",11.267467,25000000.0,en,412800000.0,133.0,Rain Man,3.501833838303301
381,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",5.490505,2500000.0,en,8750000.0,106.0,To Catch a Thief,3.4050666666666665
387,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 12, 'name': 'Adventure'}]",8.80338,14000000.0,de,85000000.0,149.0,Das Boot,2.6657608695652173
388,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",13.393548,45000000.0,en,184376254.0,129.0,Inside Man,3.5594405594405596
389,"[{'id': 18, 'name': 'Drama'}]",16.503959,350000.0,en,1000000.0,96.0,12 Angry Men,3.490566037735849
391,"[{'id': 37, 'name': 'Western'}]",12.429704,200000.0,it,14500000.0,99.0,Per un pugno di dollari,3.1605922551252847
392,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8.9256,25000000.0,en,152500343.0,121.0,Chocolat,3.28719723183391
393,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",21.533072,30000000.0,en,152159461.0,136.0,Kill Bill: Vol. 2,1.9161603888213852
395,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",12.636205,70000000.0,en,171183863.0,101.0,AVP: Alien vs. Predator,2.861111111111111
396,"[{'id': 18, 'name': 'Drama'}]",5.564294,7500000.0,en,33736689.0,131.0,Who's Afraid of Virginia Woolf?,2.4696969696969697
398,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",6.01272,7000000.0,en,49084830.0,114.0,Capote,3.3706896551724137
400,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",4.486179,8000000.0,en,529766.0,116.0,Things to Do in Denver When You're Dead,2.5454545454545454
401,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11.630809,2500000.0,en,26781723.0,102.0,Garden State,3.0454545454545454
402,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",16.628427,49000000.0,en,352927224.0,127.0,Basic Instinct,2.893939393939394
403,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",10.703677,7500000.0,en,145793296.0,99.0,Driving Miss Daisy,2.361111111111111
408,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",16.263878,1488423.0,en,184925486.0,83.0,Snow White and the Seven Dwarfs,3.2330028328611897
409,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",15.564161,27000000.0,en,231976425.0,162.0,The English Patient,3.0412371134020617
411,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",18.13542,180000000.0,en,748806957.0,143.0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2.778225806451613
414,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",13.321354,100000000.0,en,336529144.0,121.0,Batman Forever,2.615926327193933
415,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",17.038824,125000000.0,en,238207122.0,125.0,Batman & Robin,2.8146577831617203
421,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6.936677,50000000.0,en,34808403.0,119.0,The Life Aquatic with Steve Zissou,3.286617492096944
423,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",14.811594,35000000.0,en,120072577.0,150.0,The Pianist,3.012129934210526
424,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",41.725123,22000000.0,en,321365567.0,195.0,Schindler's List,2.707178841309824
425,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",17.328902,59000000.0,en,383257136.0,81.0,Ice Age,3.470033296337403
426,"[{'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",18.20822,2479000.0,en,28000000.0,128.0,Vertigo,3.112452720395694
429,"[{'id': 37, 'name': 'Western'}]",16.788787,1200000.0,it,6000000.0,161.0,"Il buono, il brutto, il cattivo",2.3625954198473282
430,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",3.044499,3000000.0,en,4000000.0,115.0,"One, Two, Three",2.3093525179856114
431,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",12.095263,250000.0,en,501818.0,90.0,Cube,3.6981391816196716
433,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",15.11549,6000000.0,en,102272727.0,139.0,Mary Poppins,2.9156200941915227
435,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",15.049695,125000000.0,en,544272402.0,124.0,The Day After Tomorrow,2.573353391327098
440,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",10.793324,40000000.0,en,41797066.0,94.0,Aliens vs Predator: Requiem,3.597259658580413
441,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",7.714094,6000000.0,en,705308.0,96.0,Human Nature,3.6814545454545455
442,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0.988777,2224000.0,sv,28000000.0,100.0,Populärmusik från Vittula,3.0449333136473253
451,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10.332025,3600000.0,en,49800000.0,112.0,Leaving Las Vegas,3.0541158536585367
452,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",9.174221,2500000.0,da,7235.0,117.0,Idioterne,3.5611745513866233
453,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11.93646,60000000.0,en,313542341.0,135.0,A Beautiful Mind,3.1064154786150713
454,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11.774061,14500000.0,en,147298761.0,120.0,Romeo + Juliet,3.501918859649123
455,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.262677,3500159.0,en,76578641.0,112.0,Bend It Like Beckham,2.6083089052865662
462,"[{'id': 18, 'name': 'Drama'}]",10.135446,52000000.0,en,256271286.0,131.0,Erin Brockovich,2.6196172248803826
470,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",6.372278,20000000.0,en,60427839.0,124.0,21 Grams,2.1476377952755907
473,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",10.621362,60000.0,en,3221152.0,84.0,Pi,2.3261168384879727
475,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",12.109198,2500000.0,en,50700000.0,111.0,Bonnie and Clyde,3.903472831918837
476,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",8.026112,2500000.0,en,4729352.0,100.0,Drugstore Cowboy,3.0103734439834025
479,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",7.420019,46000000.0,en,107196498.0,99.0,Shaft,2.9248623131392604
482,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",3.73688,4000000.0,en,12121618.0,100.0,Shaft,3.4265795975997175
483,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",8.528622,9500000.0,en,14560247.0,124.0,Wild at Heart,3.77140549273021
488,"[{'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}]",6.636872,1300000.0,en,10750000.0,105.0,The African Queen,3.4051724137931036
489,"[{'id': 18, 'name': 'Drama'}]",15.064833,10000000.0,en,225933435.0,126.0,Good Will Hunting,2.760492268854528
492,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",11.416319,13000000.0,en,22863596.0,112.0,Being John Malkovich,3.661917482932621
493,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",0.760855,1978000.0,en,10000000.0,104.0,Shaft's Big Score!,3.613619356447992
494,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",1.424722,2142000.0,en,1458000.0,112.0,Shaft in Africa,3.374661481841539
496,"[{'id': 35, 'name': 'Comedy'}]",8.278336,18000000.0,en,261572744.0,82.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,3.2919621749408985
497,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",19.96678,60000000.0,en,284600000.0,189.0,The Green Mile,3.870980417840068
500,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",12.22034,1200000.0,en,14661007.0,99.0,Reservoir Dogs,3.3931413515024085
503,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.581669,160000000.0,en,181674817.0,99.0,Poseidon,3.0902777777777777
504,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",7.189024,8000000.0,en,60378584.0,110.0,Monster,2.9776748104465036
505,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",9.059459,20000000.0,en,7237794.0,94.0,Johnny Handsome,2.5232644017725256
506,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6.409094,2135161.0,en,7000000.0,130.0,Marnie,3.4869718309859157
507,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",4.948569,1500000.0,en,418961.0,96.0,Killing Zoe,3.522655577860625
508,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",10.586815,40000000.0,en,244931766.0,135.0,Love Actually,3.8064068120759527
509,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",9.874043,42000000.0,en,363889678.0,124.0,Notting Hill,3.6868004109663115
510,"[{'id': 18, 'name': 'Drama'}]",35.529554,3000000.0,en,108981275.0,133.0,One Flew Over the Cuckoo's Nest,2.759656652360515
512,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",8.16339,4000000.0,en,31584901.0,96.0,Scoop,2.9170506912442398
521,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",7.853231,1400000.0,en,3000000.0,104.0,Dial M for Murder,3.3238307349665925
522,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",11.720358,18000000.0,en,5887457.0,127.0,Ed Wood,3.5474425500370645
